trade_id,logged_at,ticker,timeframe,asset_type,trade_source,entry_price_idr,sl_raw_idr,tp1_raw_idr,tp2_raw_idr,position_size_idr,score,regime,confidence,counter_trend_valid,component_trend,component_momentum,component_volume,component_structure,status,closed_at,exit_price_idr,exit_reason,r_multiple,mae_r,mfe_r,bars_to_outcome,net_r_multiple,last_checked_at
PUMP_20260904140335164731,2026-09-04 14:03:35,PUMP,1H,crypto,SYSTEM,75.853284,72.18832703014232,79.51824096985769,83.18319793971536,,3,TRENDING_DOWN,D — Very low conviction,False,-0.12684763721467893,0.058912803837133036,0.5,0.0,CLOSED,2026-09-05 13:03:09,72.18832703014232,LOSS - SL HIT,-1.00,-1.03,0.46,22,,2026-09-05 12:48:13
TRX_20260904140336271565,2026-09-04 14:03:36,TRX,1H,crypto,SYSTEM,5811.9516,5753.832084000001,5870.071116,5928.190632000001,,3,SQUEEZE,D — Very low conviction,False,0.15301935737710196,0.11917117112650101,1.0,0.0,CLOSED,2026-09-05 16:03:10,5870.071116,WIN - TP1 HIT,1.00,-0.45,1.10,25,,2026-09-05 15:48:11
DASH_20260904170328447542,2026-09-04 17:03:28,DASH,1H,crypto,SYSTEM,961937.2,893040.5647561508,1030833.8352438491,1099730.4704876982,,7,TRENDING_UP,B — Moderate conviction,False,0.8099929242373518,-0.4051307448793131,1.0,1.0,CLOSED,2026-09-04 22:03:07,1030833.8352438491,WIN - TP1 HIT,1.00,-0.06,1.35,4,,2026-09-04 21:48:07
ZEC_20260904170329395005,2026-09-04 17:03:29,ZEC,1H,crypto,SYSTEM,18284024.849999998,17368554.69215223,19199495.007847767,20114965.165695537,,7,TRENDING_UP,B — Moderate conviction,False,0.8210418092020856,-0.4668653627227692,1.0,1.0,CLOSED,2026-09-06 05:03:09,20114965.165695537,WIN - TP2 HIT,2.00,-0.85,2.60,35,,2026-09-06 04:33:12
NEAR_20260904200335664218,2026-09-04 20:03:35,NEAR,1H,crypto,SYSTEM,37828.428,36020.776767541436,39636.07923245856,41443.73046491713,,6,TRENDING_UP,B — Moderate conviction,False,0.625,-0.6405710522351667,1.0,1.0,CLOSED,2026-09-05 02:03:06,39636.07923245856,WIN - TP1 HIT,1.00,-0.60,1.22,5,,2026-09-05 01:48:08
DASH_20260904220328141632,2026-09-04 22:03:28,DASH,1H,crypto,SYSTEM,1048097.08,977537.4765657625,1118656.6834342375,1189216.286868475,,7,TRENDING_UP,B — Moderate conviction,False,0.8333333333333334,-0.6748019568679308,1.0,1.0,CLOSED,2026-09-05 00:03:07,1118656.6834342375,WIN - TP1 HIT,1.00,0.00,1.18,1,,2026-09-04 23:48:07
DASH_20260905000327413774,2026-09-05 00:03:27,DASH,1H,crypto,SYSTEM,1106499.13,1026670.5246471647,1186327.7353528352,1266156.3407056702,,7,TRENDING_UP,B — Moderate conviction,False,0.8333333333333334,-0.7212865275494886,1.0,1.0,CLOSED,2026-09-05 02:03:07,1186327.7353528352,WIN - TP1 HIT,1.00,0.00,1.01,1,,2026-09-05 01:48:08
DOT_20260905000328373583,2026-09-05 00:03:28,DOT,1H,crypto,SYSTEM,15673.79,15211.794235211597,16135.785764788405,16597.78152957681,,2,TRENDING_UP,D — Very low conviction,False,1.0,-0.38389738609285606,1.0,0.0,CLOSED,2026-09-05 10:03:08,16135.785764788405,WIN - TP1 HIT,1.00,-0.26,1.11,9,,2026-09-05 09:48:10
TRUMP_20260905010329096304,2026-09-05 01:03:29,TRUMP,1H,crypto,SYSTEM,40864.479999999996,39238.426216913766,42490.533783086226,44116.58756617246,,3,NEUTRAL,D — Very low conviction,False,0.17867493626947287,-0.017330049464669584,1.0,1.0,CLOSED,2026-09-05 07:03:09,42490.533783086226,WIN - TP1 HIT,1.00,-0.06,1.13,5,,2026-09-05 06:48:11
DASH_20260905020325062388,2026-09-05 02:03:25,DASH,1H,crypto,SYSTEM,1168446.4200000002,1081814.070925663,1255078.7690743373,1341711.1181486747,,6,TRENDING_UP,B — Moderate conviction,False,0.8333333333333334,-0.8033540681853595,1.0,1.0,CLOSED,2026-09-05 06:03:08,1255078.7690743373,WIN - TP1 HIT,1.00,-0.43,1.26,3,,2026-09-05 05:48:08
LTC_20260905020326015097,2026-09-05 02:03:26,LTC,1H,crypto,SYSTEM,904251.42,889838.4960485379,918664.3439514622,933077.2679029244,,5,TRENDING_UP,C — Low conviction,False,0.8482462668724887,-0.1756062301688447,1.0,0.0,CLOSED,2026-09-05 04:03:08,918664.3439514622,WIN - TP1 HIT,1.00,0.00,1.80,1,,2026-09-05 03:48:09
ATOM_20260905030326581512,2026-09-05 03:03:26,ATOM,1H,crypto,SYSTEM,26960.91,26457.103210408226,27464.716789591774,27968.523579183544,,2,TRENDING_UP,D — Very low conviction,False,0.9613296752465945,-0.14909993809288494,1.0,0.0,CLOSED,2026-09-05 10:03:08,27464.716789591774,WIN - TP1 HIT,1.00,-0.05,1.03,6,,2026-09-05 09:48:10
LTC_20260905040327137992,2026-09-05 04:03:27,LTC,1H,crypto,SYSTEM,919913.5,903538.6016065145,936288.3983934855,952663.2967869708,,5,TRENDING_UP,C — Low conviction,False,0.8333333333333334,-0.6938817766197003,1.0,0.0,CLOSED,2026-09-05 07:03:10,936288.3983934855,WIN - TP1 HIT,1.00,0.00,1.70,2,,2026-09-05 06:48:11
OP_20260905040328204781,2026-09-05 04:03:28,OP,1H,crypto,SYSTEM,1760.6000000000001,1709.9335674284305,1811.2664325715698,1861.9328651431395,,2,TRENDING_UP,D — Very low conviction,False,0.7756602051616214,-0.4413399328303304,1.0,0.0,CLOSED,2026-09-05 09:03:10,1811.2664325715698,WIN - TP1 HIT,1.00,-0.16,1.79,4,,2026-09-05 08:57:57
DASH_20260905060326212480,2026-09-05 06:03:26,DASH,1H,crypto,SYSTEM,1274912.86,1174770.2577404473,1375055.462259553,1475198.0645191057,,6,TRENDING_UP,B — Moderate conviction,False,0.8333333333333334,-0.7676253044806339,1.0,1.0,CLOSED,2026-09-05 08:03:10,1174770.2577404473,LOSS - SL HIT,-1.00,-1.23,0.00,1,,2026-09-05 07:48:11
NEAR_20260905060327046218,2026-09-05 06:03:27,NEAR,1H,crypto,SYSTEM,39217.256,37350.510045245515,41084.00195475449,42950.74790950897,,5,TRENDING_UP,C — Low conviction,False,0.7635172495913489,-0.5938240051790361,1.0,0.0,CLOSED,2026-09-06 09:03:07,41084.00195475449,WIN - TP1 HIT,1.00,-0.73,1.31,26,,2026-09-06 08:48:10
SAHARA_20260905060327895247,2026-09-05 06:03:27,SAHARA,1H,crypto,SYSTEM,163.52258,158.0134065201608,169.0317534798392,174.54092695967842,,2,TRENDING_UP,D — Very low conviction,False,0.4609738559519594,0.1321757320620234,1.0,0.0,CLOSED,2026-09-06 01:03:07,169.0317534798392,WIN - TP1 HIT,1.00,-0.59,1.07,18,,2026-09-06 00:48:10
BNB_20260905070333172352,2026-09-05 07:03:33,BNB,1H,crypto,SYSTEM,12798368.0,12651489.767414952,12945246.232585048,13092124.465170097,,9,SQUEEZE,B — Moderate conviction,False,0.875,-0.5034403409494392,1.0,1.0,CLOSED,2026-09-05 09:03:11,13092124.465170097,WIN - TP2 HIT,2.00,0.00,3.01,1,,2026-09-05 08:57:57
SHIB_20260905070334203650,2026-09-05 07:03:34,SHIB,1H,crypto,SYSTEM,0.09504,0.09314698132166986,0.09693301867833014,0.09882603735666028,,9,TRENDING_UP,A — High conviction,False,0.8333333333333334,-0.6857137363270811,1.0,1.0,CLOSED,2026-09-05 14:03:08,0.09693301867833014,WIN - TP1 HIT,1.00,-0.24,1.62,6,,2026-09-05 13:48:11
LTC_20260905070335142502,2026-09-05 07:03:35,LTC,1H,crypto,SYSTEM,945296.0,927016.4083358274,963575.5916641726,981855.1833283452,,6,TRENDING_UP,B — Moderate conviction,False,0.8333333333333334,-0.8205956796370475,1.0,0.0,CLOSED,2026-09-05 18:03:10,963575.5916641726,WIN - TP1 HIT,1.00,-0.96,1.13,10,,2026-09-05 17:48:13
TRUMP_20260905070336085258,2026-09-05 07:03:36,TRUMP,1H,crypto,SYSTEM,42134.4,40556.20241228565,43712.59758771435,45290.79517542869,,6,TRENDING_UP,C — Low conviction,False,0.8360384236202729,-0.6255467568766147,1.0,0.0,CLOSED,2026-09-06 15:03:06,40556.20241228565,LOSS - SL HIT,-1.00,-1.23,0.53,31,,2026-09-06 14:48:09
AVAX_20260905080334630980,2026-09-05 08:03:34,AVAX,1H,crypto,SYSTEM,131773.824,130159.99258095953,133387.65541904047,135001.48683808092,,2,SQUEEZE,D — Very low conviction,False,0.875,-0.649653729021311,1.0,1.0,CLOSED,2026-09-05 18:03:10,133387.65541904047,WIN - TP1 HIT,1.00,-0.23,1.64,9,,2026-09-05 17:48:13
SOL_20260905090333030549,2026-09-05 09:03:33,SOL,1H,crypto,SYSTEM,1807813.0399999998,1786472.649333089,1829153.4306669107,1850493.8213338216,,9,SQUEEZE,B — Moderate conviction,False,0.3340224103732591,-0.5185171860470049,1.0,1.0,CLOSED,2026-09-05 18:03:11,1829153.4306669107,WIN - TP1 HIT,1.00,-0.54,1.18,8,,2026-09-05 17:48:13
BNB_20260905090334080251,2026-09-05 09:03:34,BNB,1H,crypto,SYSTEM,13198759.6,13005689.748126078,13391829.45187392,13584899.30374784,,7,TRENDING_UP,B — Moderate conviction,False,0.625,-0.7978356097727544,1.0,1.0,CLOSED,2026-09-05 13:03:11,13391829.45187392,WIN - TP1 HIT,1.00,-0.45,1.46,3,,2026-09-05 12:48:13
DASH_20260905090335110459,2026-09-05 09:03:35,DASH,1H,crypto,SYSTEM,1182099.28,1075458.701852978,1288739.858147022,1395380.4362940444,,7,TRENDING_UP,B — Moderate conviction,False,0.7500597744074571,-0.4204017034103656,1.0,0.0,CLOSED,2026-09-06 05:03:09,1288739.858147022,WIN - TP1 HIT,1.00,-0.43,1.48,19,,2026-09-06 04:33:12
ARB_20260905100332480373,2026-09-05 10:03:32,ARB,1H,crypto,SYSTEM,2387.5058,2265.5027070975507,2509.508892902449,2631.5119858048984,,6,TRENDING_UP,B — Moderate conviction,False,0.6834748643638241,-0.3736332293604132,1.0,1.0,CLOSED,2026-09-05 20:27:22,2509.508892902449,WIN - TP1 HIT,1.00,-0.64,1.14,8,,2026-09-05 18:03:13
BTC_20260905100333547567,2026-09-05 10:03:33,BTC,1H,crypto,SYSTEM,1401131442.66,1387120128.2334,1415142757.0866,1429154071.5132,,5,SQUEEZE,D — Very low conviction,False,0.018184473748235265,-0.0012775440464002006,0.0,1.0,CLOSED,2026-09-07 03:48:09,1415142757.0866,WIN - TP1 HIT,1.00,-0.61,1.05,37,,2026-09-07 03:33:11
LINK_20260905100334659818,2026-09-05 10:03:34,LINK,1H,crypto,SYSTEM,207556.418,204150.2470173969,210962.5889826031,214368.75996520623,,5,SQUEEZE,D — Very low conviction,False,0.6817676920833018,-0.4956394556668239,1.0,1.0,CLOSED,2026-09-05 18:03:12,214368.75996520623,WIN - TP2 HIT,2.00,-0.50,2.19,7,,2026-09-05 17:48:13
XRP_20260905100335847772,2026-09-05 10:03:35,XRP,1H,crypto,SYSTEM,24749.4798,24415.773746069208,25083.185853930794,25416.891907861587,,3,SQUEEZE,D — Very low conviction,False,0.06479143130338873,-0.4531213203174893,0.0,1.0,CLOSED,2026-09-05 18:03:12,25083.185853930794,WIN - TP1 HIT,1.00,-0.35,1.02,7,,2026-09-05 17:48:13
BNB_20260905130335141023,2026-09-05 13:03:35,BNB,1H,crypto,SYSTEM,13404925.8,13163363.774142062,13646487.82585794,13888049.851715878,,9,TRENDING_UP,A — High conviction,False,0.8290065451328879,-0.8103519622599558,1.0,1.0,CLOSED,2026-09-05 17:03:11,13646487.82585794,WIN - TP1 HIT,1.00,-0.20,1.06,3,,2026-09-05 16:48:13
ASTER_20260905130336204066,2026-09-05 13:03:36,ASTER,1H,crypto,SYSTEM,14714.46,14161.92328474154,15266.996715258458,15819.533430516918,,7,TRENDING_UP,B — Moderate conviction,False,0.625,-0.8035950146782683,1.0,1.0,CLOSED,2026-09-05 16:03:13,14161.92328474154,LOSS - SL HIT,-1.00,-1.09,0.06,2,,2026-09-05 15:48:11
SHIB_20260905140330479797,2026-09-05 14:03:30,SHIB,1H,crypto,SYSTEM,0.09634388,0.09425418771305197,0.09843357228694805,0.10052326457389607,,5,TRENDING_UP,C — Low conviction,False,0.820262155217106,-0.5567397822437251,1.0,0.0,CLOSED,2026-09-06 15:03:06,0.09425418771305197,LOSS - SL HIT,-1.00,-1.08,0.77,24,,2026-09-06 14:48:09
TRX_20260905160342314397,2026-09-05 16:03:42,TRX,1H,crypto,SYSTEM,5873.8992,5815.160208,5932.638191999999,5991.377184,,5,SQUEEZE,D — Very low conviction,False,0.8333333333333334,-0.6812941877682026,1.0,1.0,CLOSED,2026-09-06 07:48:09,5815.160208,LOSS - SL HIT,-1.00,-1.00,0.00,12,,2026-09-06 07:28:48
TUT_20260905160343502995,2026-09-05 16:03:43,TUT,1H,crypto,SYSTEM,489.31584,443.24332656152467,535.3883534384753,581.4608668769506,,4,TRENDING_UP,D — Very low conviction,False,0.7049138722654281,-0.4421717646838171,1.0,0.0,CLOSED,2026-09-06 23:03:08,443.24332656152467,LOSS - SL HIT,-1.00,-1.08,0.66,30,,2026-09-06 22:48:10
UNI_20260905170334345014,2026-09-05 17:03:34,UNI,1H,crypto,SYSTEM,117697.25600000001,113096.04780120698,122298.46419879304,126899.67239758607,,9,TRENDING_UP,A — High conviction,False,0.8333333333333334,-0.5760697699038242,1.0,1.0,CLOSED,2026-09-05 20:27:23,122298.46419879304,WIN - TP1 HIT,1.00,0.00,1.45,1,,2026-09-05 18:03:13
BNB_20260905170335473747,2026-09-05 17:03:35,BNB,1H,crypto,SYSTEM,13613204.120000001,13354749.906927366,13871658.333072636,14130112.546145273,,8,TRENDING_UP,A — High conviction,False,0.8333333333333334,-0.8552212344830865,1.0,1.0,CLOSED,2026-09-06 03:33:10,13354749.906927366,LOSS - SL HIT,-1.00,-1.04,0.32,9,,2026-09-06 02:48:13
ADA_20260905180336055262,2026-09-05 18:03:36,ADA,1H,crypto,SYSTEM,3871.1115999999997,3788.0719236738237,3954.151276326176,4037.1909526523523,,9,TRENDING_UP,A — High conviction,False,0.875,-0.7289682666558878,1.0,1.0,CLOSED,2026-09-06 15:03:07,3788.0719236738237,LOSS - SL HIT,-1.00,-1.09,0.69,20,,2026-09-06 14:48:09
LTC_20260905180337288253,2026-09-05 18:03:37,LTC,1H,crypto,SYSTEM,963472.76,942989.1150383151,983956.404961685,1004440.0499233698,,9,TRENDING_UP,A — High conviction,False,0.875,-0.6419509610853688,1.0,1.0,CLOSED,2026-09-05 21:03:09,942989.1150383151,LOSS - SL HIT,-1.00,-1.00,0.00,2,,2026-09-05 20:48:10
SOL_20260905180338437893,2026-09-05 18:03:38,SOL,1H,crypto,SYSTEM,1828893.76,1807500.4769102898,1850287.0430897102,1871680.3261794203,,9,SQUEEZE,B — Moderate conviction,False,0.875,-0.6063750143686429,1.0,1.0,CLOSED,2026-09-06 04:18:08,1871680.3261794203,WIN - TP2 HIT,2.00,-0.97,2.42,9,,2026-09-06 03:48:11
DOGE_20260905180339612107,2026-09-05 18:03:39,DOGE,1H,crypto,SYSTEM,1637.7104000000002,1594.3945762625735,1681.0262237374268,1724.3420474748536,,8,TRENDING_UP,A — High conviction,False,0.8333333333333334,-0.8326560690636509,1.0,1.0,CLOSED,2026-09-05 20:27:23,1594.3945762625735,LOSS - SL HIT,-1.00,-1.14,0.00,1,,
ARB_20260905202755180088,2026-09-05 20:27:55,ARB,1H,crypto,SYSTEM,2902.8944,2765.4315192259623,3040.357280774038,3177.820161548076,,8,TRENDING_UP,A — High conviction,False,0.8333333333333334,-0.7698421567721623,1.0,1.0,CLOSED,2026-09-05 22:03:09,3040.357280774038,WIN - TP1 HIT,1.00,-0.63,1.16,1,,2026-09-05 21:48:10
UNI_20260905202756554054,2026-09-05 20:27:56,UNI,1H,crypto,SYSTEM,124444.904,118877.51326060102,130012.29473939897,135579.68547879797,,8,TRENDING_UP,A — High conviction,False,0.8333333333333334,-0.7788191039550968,1.0,1.0,CLOSED,2026-09-06 02:03:11,130012.29473939897,WIN - TP1 HIT,1.00,-0.18,1.26,5,,2026-09-06 01:48:12
XRP_20260905202757736721,2026-09-05 20:27:57,XRP,1H,crypto,SYSTEM,24848.565199999997,24530.312046351744,25166.81835364825,25485.071507296507,,3,SQUEEZE,D — Very low conviction,False,0.46785499070365605,-0.31008602452048645,-0.5,1.0,CLOSED,2026-09-06 07:28:47,24530.312046351744,LOSS - SL HIT,-1.00,-1.02,0.17,3,,2026-09-06 07:18:11
OP_20260905202759033366,2026-09-05 20:27:59,OP,1H,crypto,SYSTEM,1829.2452,1780.1229925662058,1878.3674074337944,1927.4896148675887,,2,TRENDING_UP,D — Very low conviction,False,0.807914358614928,-0.3433927505887941,1.0,0.0,CLOSED,2026-09-05 22:03:09,1927.4896148675887,WIN - TP2 HIT,2.00,-0.25,2.68,1,,2026-09-05 21:48:10
LINK_20260905210331044105,2026-09-05 21:03:31,LINK,1H,crypto,SYSTEM,211197.86800000002,207546.07677466449,214849.65922533555,218501.45045067108,,5,TRENDING_UP,C — Low conviction,False,0.7905150859803425,-0.3502079863452195,1.0,-1.0,CLOSED,2026-09-06 02:03:11,214849.65922533555,WIN - TP1 HIT,1.00,-0.24,1.70,4,,2026-09-06 01:48:12
PEPE_20260905210331992910,2026-09-05 21:03:31,PEPE,1H,crypto,SYSTEM,0.06378636,0.062039075128188466,0.06553364487181154,0.06728092974362307,,5,TRENDING_UP,C — Low conviction,False,0.4327482684574284,-0.2678493731346157,1.0,0.0,CLOSED,2026-09-06 15:03:07,0.062039075128188466,LOSS - SL HIT,-1.00,-1.04,0.56,17,,2026-09-06 14:48:09
ARB_20260905220329578593,2026-09-05 22:03:29,ARB,1H,crypto,SYSTEM,3025.8984,2830.969393619661,3220.827406380339,3415.7564127606784,,8,TRENDING_UP,A — High conviction,False,0.7739786260942337,-0.8434261852678633,1.0,1.0,CLOSED,2026-09-06 01:03:09,3415.7564127606784,WIN - TP2 HIT,2.00,0.00,2.15,2,,2026-09-06 00:48:10
ENA_20260905220330590613,2026-09-05 22:03:30,ENA,1H,crypto,SYSTEM,3039.9559999999997,2927.395549882479,3152.5164501175204,3265.0769002350407,,7,TRENDING_UP,B — Moderate conviction,False,0.8333333333333334,-0.5582367285465005,1.0,0.0,CLOSED,2026-09-06 01:03:09,3152.5164501175204,WIN - TP1 HIT,1.00,-0.48,1.36,2,,2026-09-06 00:48:10
ETH_20260905220331505834,2026-09-05 22:03:31,ETH,1H,crypto,SYSTEM,43748481.24,43310996.427600004,44185966.0524,44623450.8648,,7,SQUEEZE,C — Low conviction,False,0.875,-0.6009267669988216,1.0,1.0,CLOSED,2026-09-06 06:03:09,44185966.0524,WIN - TP1 HIT,1.00,-0.75,1.11,7,,2026-09-06 05:48:10
LTC_20260905230328920358,2026-09-05 23:03:28,LTC,1H,crypto,SYSTEM,964175.6399999999,941996.7318083876,986354.5481916122,1008533.4563832247,,7,TRENDING_UP,B — Moderate conviction,False,0.7956072923204882,-0.314419505451504,1.0,0.0,CLOSED,2026-09-06 07:48:10,941996.7318083876,LOSS - SL HIT,-1.00,-1.01,0.00,6,,2026-09-06 07:28:48
ENA_20260906010329457515,2026-09-06 01:03:29,ENA,1H,crypto,SYSTEM,3226.2192000000005,3089.000969061567,3363.437430938434,3500.6556618768673,,9,TRENDING_UP,A — High conviction,False,0.8333333333333334,-0.6173971749035401,1.0,1.0,CLOSED,2026-09-06 05:03:11,3089.000969061567,LOSS - SL HIT,-1.00,-1.20,0.27,3,,2026-09-06 04:33:12
ARB_20260906010330501526,2026-09-06 01:03:30,ARB,1H,crypto,SYSTEM,3408.9680000000003,3165.410907358618,3652.525092641383,3896.082185282765,,8,TRENDING_UP,A — High conviction,False,0.625,-0.8886075927101177,1.0,1.0,CLOSED,2026-09-06 23:18:08,3165.410907358618,LOSS - SL HIT,-1.00,-1.63,0.78,11,,2026-09-06 23:03:11
LINK_20260906020333266281,2026-09-06 02:03:33,LINK,1H,crypto,SYSTEM,218319.67500000002,214221.52693700037,222417.82306299967,226515.97112599935,,9,TRENDING_UP,A — High conviction,False,0.875,-0.6815490117546569,1.0,1.0,CLOSED,2026-09-06 04:18:10,214221.52693700037,LOSS - SL HIT,-1.00,-1.06,0.00,1,,2026-09-06 03:48:11
UNI_20260906020334329622,2026-09-06 02:03:34,UNI,1H,crypto,SYSTEM,129550.98300000001,123635.32004753887,135466.64595246114,141382.30890492228,,9,TRENDING_UP,A — High conviction,False,0.8333333333333334,-0.6534402764980397,1.0,1.0,CLOSED,2026-09-06 05:03:12,123635.32004753887,LOSS - SL HIT,-1.00,-1.04,0.00,2,,2026-09-06 04:33:12
ATOM_20260906033333421963,2026-09-06 03:33:33,ATOM,1H,crypto,SYSTEM,27821.376,27348.051952389455,28294.700047610546,28768.024095221088,,2,TRENDING_UP,D — Very low conviction,False,0.875,-0.6839752742240747,1.0,0.0,CLOSED,2026-09-06 07:48:10,27348.051952389455,LOSS - SL HIT,-1.00,-1.06,0.01,1,,2026-09-06 07:28:48
SOL_20260906041832753218,2026-09-06 04:18:32,SOL,1H,crypto,SYSTEM,1860027.6,1832461.8511177101,1887593.34888229,1915159.09776458,,9,TRENDING_UP,A — High conviction,False,0.8333333333333334,-0.6427724416241712,1.0,1.0,CLOSED,2026-09-06 08:18:11,1832461.8511177101,LOSS - SL HIT,-1.00,-1.04,0.32,3,,2026-09-06 07:48:11
DASH_20260906050333938899,2026-09-06 05:03:33,DASH,1H,crypto,SYSTEM,1306166.4000000001,1209714.7434966133,1402618.056503387,1499069.7130067737,,9,TRENDING_UP,A — High conviction,False,0.8333333333333334,-0.528572133361297,1.0,1.0,CLOSED,2026-09-06 08:18:11,1209714.7434966133,LOSS - SL HIT,-1.00,-1.15,0.60,2,,2026-09-06 07:48:11
ZEC_20260906050334968922,2026-09-06 05:03:34,ZEC,1H,crypto,SYSTEM,19970652.24,19128644.40413627,20812660.075863726,21654667.91172745,,8,TRENDING_UP,A — High conviction,False,0.875,-0.72146577642943,1.0,1.0,CLOSED,2026-09-06 10:03:08,20812660.075863726,WIN - TP1 HIT,1.00,0.00,1.69,4,,2026-09-06 09:48:10
DOGE_20260906060329890421,2026-09-06 06:03:29,DOGE,1H,crypto,SYSTEM,1604.68056,1562.8732285451167,1646.4878914548833,1688.2952229097668,,7,TRENDING_UP,B — Moderate conviction,False,0.6453822002609316,-0.19153156521582904,1.0,0.0,CLOSED,2026-09-06 10:03:09,1562.8732285451167,LOSS - SL HIT,-1.00,-1.36,0.00,3,,2026-09-06 09:48:10
LINK_20260906060331019398,2026-09-06 06:03:31,LINK,1H,crypto,SYSTEM,215289.38400000002,210816.80791394608,219761.96008605396,224234.5361721079,,7,TRENDING_UP,B — Moderate conviction,False,0.7887376658509803,-0.29390143797660045,1.0,0.0,CLOSED,2026-09-06 21:03:08,224234.5361721079,WIN - TP2 HIT,2.00,-0.73,3.46,14,,2026-09-06 20:48:10
PROM_20260906070331622762,2026-09-06 07:03:31,PROM,1H,crypto,SYSTEM,92691.016,87833.9884708164,97548.0435291836,102405.0710583672,,5,TRENDING_UP,C — Low conviction,False,0.7156568620402831,-0.09770685667095212,1.0,-1.0,CLOSED,2026-09-06 09:03:09,97548.0435291836,WIN - TP1 HIT,1.00,-0.03,1.02,1,,2026-09-06 08:48:10
TRX_20260906074832237768,2026-09-06 07:48:32,TRX,1H,crypto,SYSTEM,5825.578,5767.32222,5883.833780000001,5942.08956,,10,SQUEEZE,B — Moderate conviction,False,0.5008463161577772,0.10940957372083047,1.0,1.0,CLOSED,2026-09-06 13:33:12,5883.833780000001,WIN - TP1 HIT,1.00,0.00,1.00,5,,2026-09-06 13:18:11
ATOM_20260906074833351457,2026-09-06 07:48:33,ATOM,1H,crypto,SYSTEM,27669.312,27160.55601173062,28178.067988269384,28686.823976538766,,2,TRENDING_UP,D — Very low conviction,False,0.7667033087016912,-0.31079909663055766,1.0,-1.0,CLOSED,2026-09-06 10:03:09,28178.067988269384,WIN - TP1 HIT,1.00,0.00,1.15,2,,2026-09-06 09:48:10
NEAR_20260906090329647022,2026-09-06 09:03:29,NEAR,1H,crypto,SYSTEM,41070.504,39260.12178385201,42880.88621614799,44691.268432295976,,8,TRENDING_UP,A — High conviction,False,0.5738411977755432,-0.6501001453875047,1.0,1.0,CLOSED,2026-09-06 14:03:10,42880.88621614799,WIN - TP1 HIT,1.00,-0.08,1.28,4,,2026-09-06 13:48:11
PROM_20260906090330764222,2026-09-06 09:03:30,PROM,1H,crypto,SYSTEM,97299.024,91443.3678349973,103154.6801650027,109010.3363300054,,5,TRENDING_UP,C — Low conviction,False,0.8014555794738344,-0.4064526729936979,1.0,-1.0,CLOSED,2026-09-06 23:18:09,91443.3678349973,LOSS - SL HIT,-1.00,-1.55,0.00,3,,2026-09-06 23:03:11
BNB_20260906090331702774,2026-09-06 09:03:31,BNB,1H,crypto,SYSTEM,13288001.04,13097921.163909985,13478080.916090013,13668160.792180028,,4,NEUTRAL,D — Very low conviction,False,0.18553404694326955,0.5503417350233143,1.0,0.0,CLOSED,2026-09-06 15:03:07,13097921.163909985,LOSS - SL HIT,-1.00,-1.49,0.16,5,,2026-09-06 14:48:09
XRP_20260906100331427220,2026-09-06 10:03:31,XRP,1H,crypto,SYSTEM,24886.7567,24562.68722429768,25210.826175702325,25534.89565140465,,9,SQUEEZE,B — Moderate conviction,False,0.3798541489027664,-0.045052883639180974,1.0,1.0,CLOSED,2026-09-06 15:03:08,24562.68722429768,LOSS - SL HIT,-1.00,-1.07,0.49,4,,2026-09-06 14:48:09
SOL_20260906100332516440,2026-09-06 10:03:32,SOL,1H,crypto,SYSTEM,1869619.57,1837696.8633057727,1901542.2766942275,1933464.9833884547,,6,TRENDING_UP,B — Moderate conviction,False,0.8243211505476102,-0.3792211906425411,1.0,-1.0,CLOSED,2026-09-07 08:03:08,1837696.8633057727,LOSS - SL HIT,-1.00,-1.34,0.62,21,,2026-09-07 07:48:09
ATOM_20260906110331492447,2026-09-06 11:03:31,ATOM,1H,crypto,SYSTEM,27995.2,27449.838913116793,28540.56108688321,29085.922173766416,,2,TRENDING_UP,D — Very low conviction,False,0.7783279852726174,-0.5216685456817719,1.0,0.0,CLOSED,2026-09-06 15:03:08,27449.838913116793,LOSS - SL HIT,-1.00,-1.28,0.13,3,,2026-09-06 14:48:09
DOT_20260906110332494728,2026-09-06 11:03:32,DOT,1H,crypto,SYSTEM,17094.569,16625.150604555038,17563.98739544496,18033.40579088992,,2,TRENDING_UP,D — Very low conviction,False,0.875,-0.6935119004181911,1.0,0.0,CLOSED,2026-09-06 16:03:08,16625.150604555038,LOSS - SL HIT,-1.00,-1.03,0.69,4,,2026-09-06 15:48:11
ZEC_20260906120331271346,2026-09-06 12:03:31,ZEC,1H,crypto,SYSTEM,20663025.7,19698835.807513773,21627215.592486225,22591405.484972455,,2,TRENDING_UP,D — Very low conviction,False,0.875,-0.643408324236547,-0.5,0.0,CLOSED,2026-09-06 18:03:08,21627215.592486225,WIN - TP1 HIT,1.00,-0.93,1.17,5,,2026-09-06 17:48:16
AVAX_20260906130332081808,2026-09-06 13:03:32,AVAX,1H,crypto,SYSTEM,134751.87,132951.32302723947,136552.41697276052,138352.96394552104,,3,SQUEEZE,D — Very low conviction,False,0.658513283652342,-0.40057090865040185,1.0,1.0,CLOSED,2026-09-06 15:03:08,132951.32302723947,LOSS - SL HIT,-1.00,-1.41,0.07,1,,2026-09-06 14:48:09
